SRS015431	?578462|Allomyces_macrogynus_ATCC_38327	0.000472
SRS076976	425265|Malassezia_globosa_CBS_7966	0.001381
SRS148424	76775|Malassezia_restricta	0.000322
SRS018623	76775|Malassezia_restricta	0.003409
SRS049773	425265|Malassezia_globosa_CBS_7966	0.001204
SRS104311	76775|Malassezia_restricta	0.000147
SRS075341	478820|Blastocystis_sp_ATCC_50177-Nand_II	0.062851
SRS075341	?1034604|Chlamydomonas_leiostraca,195969|Dolichomastix_tenuilepis	0.003156
SRS063040	559292|Saccharomyces_cerevisiae_S288C	0.000811
SRS140513	76775|Malassezia_restricta	0.000326
SRS018836	76775|Malassezia_restricta	0.001228
SRS046068	76775|Malassezia_restricta	0.001778
SRS149784	559292|Saccharomyces_cerevisiae_S288C	0.001613
SRS149784	76775|Malassezia_restricta	0.001202
SRS013158	559292|Saccharomyces_cerevisiae_S288C	0.000764
SRS013158	76775|Malassezia_restricta	0.000960
SRS077294	76775|Malassezia_restricta	0.002528
SRS046712	76775|Malassezia_restricta	0.001380
SRS015246	76775|Malassezia_restricta	0.001294
SRS014923	559292|Saccharomyces_cerevisiae_S288C	0.000830
SRS054905	76775|Malassezia_restricta	0.000571
SRS011529	944168|Blastocystis_sp_subtype_3	0.010452
SRS077117	76775|Malassezia_restricta	0.000842
SRS077117	983966|Cyberlindnera_jadinii_NRRL_Y-1542	0.003815
SRS098717	76775|Malassezia_restricta	0.000661
SRS049446	76775|Malassezia_restricta	0.002715
SRS053356	944168|Blastocystis_sp_subtype_3	0.087177
SRS053356	?108607|Mastigamoeba_balamuthi,1486919|Chlamydomonas_euryale,2829|Heterosigma_akashiwo	0.002155
SRS047433	76775|Malassezia_restricta	0.000764
SRS051031	944168|Blastocystis_sp_subtype_3	0.099831
SRS052576	983966|Cyberlindnera_jadinii_NRRL_Y-1542	0.012435
SRS019445	76775|Malassezia_restricta	0.001570
SRS146812	983966|Cyberlindnera_jadinii_NRRL_Y-1542	0.000440
SRS014235	944170|Blastocystis_sp_subtype_4	0.006114
SRS149879	76775|Malassezia_restricta	0.001305
SRS043001	60172|Penicillium_solitum	0.000855
SRS043001	688394|Lichtheimia_ramosa	0.000795
SRS042893	76775|Malassezia_restricta	0.001642
SRS019496	76775|Malassezia_restricta	0.001059
SRS076804	559292|Saccharomyces_cerevisiae_S288C	0.002838
SRS076804	76775|Malassezia_restricta	0.001013
SRS012273	559292|Saccharomyces_cerevisiae_S288C	0.000591
SRS015663	944168|Blastocystis_sp_subtype_3	0.001142
SRS077024	76775|Malassezia_restricta	0.001728
SRS018427	944168|Blastocystis_sp_subtype_3	0.000781
SRS049164	76775|Malassezia_restricta	0.001481
SRS076929	?944168|Blastocystis_sp_subtype_3	0.066373
SRS075821	944168|Blastocystis_sp_subtype_3	0.001998
SRS149244	76775|Malassezia_restricta	0.000834
SRS058723	983966|Cyberlindnera_jadinii_NRRL_Y-1542	0.001089
SRS047014	76775|Malassezia_restricta	0.001032
SRS077335	76775|Malassezia_restricta	0.000668
SRS143085	76775|Malassezia_restricta	0.001479
SRS148091	76775|Malassezia_restricta	0.001352
SRS063518	76775|Malassezia_restricta	0.000270
SRS015453	425265|Malassezia_globosa_CBS_7966	0.001527
SRS015453	76775|Malassezia_restricta	0.000648
SRS045244	?76775|Malassezia_restricta	0.000665
