SRS015431	?578462|Allomyces_macrogynus_ATCC_38327	8.000000
SRS076976	425265|Malassezia_globosa_CBS_7966	2.000000
SRS148424	76775|Malassezia_restricta	1.000000
SRS018623	76775|Malassezia_restricta	1.000000
SRS049773	425265|Malassezia_globosa_CBS_7966	1.000000
SRS104311	76775|Malassezia_restricta	1.000000
SRS075341	478820|Blastocystis_sp_ATCC_50177-Nand_II	342.142050
SRS075341	?1034604|Chlamydomonas_leiostraca,195969|Dolichomastix_tenuilepis	9.000000
SRS063040	559292|Saccharomyces_cerevisiae_S288C	1.000000
SRS140513	76775|Malassezia_restricta	1.000000
SRS018836	76775|Malassezia_restricta	1.000000
SRS046068	76775|Malassezia_restricta	1.000000
SRS149784	559292|Saccharomyces_cerevisiae_S288C	1.000000
SRS149784	76775|Malassezia_restricta	1.000000
SRS013158	559292|Saccharomyces_cerevisiae_S288C	1.000000
SRS013158	76775|Malassezia_restricta	1.000000
SRS077294	76775|Malassezia_restricta	2.000000
SRS046712	76775|Malassezia_restricta	1.000000
SRS015246	76775|Malassezia_restricta	2.000000
SRS014923	559292|Saccharomyces_cerevisiae_S288C	2.000000
SRS054905	76775|Malassezia_restricta	1.000000
SRS011529	944168|Blastocystis_sp_subtype_3	54.000000
SRS077117	76775|Malassezia_restricta	1.000000
SRS077117	983966|Cyberlindnera_jadinii_NRRL_Y-1542	1.000000
SRS098717	76775|Malassezia_restricta	4.000000
SRS049446	76775|Malassezia_restricta	1.000000
SRS053356	944168|Blastocystis_sp_subtype_3	436.936803
SRS053356	?108607|Mastigamoeba_balamuthi,1486919|Chlamydomonas_euryale,2829|Heterosigma_akashiwo	17.162884
SRS047433	76775|Malassezia_restricta	1.000000
SRS051031	944168|Blastocystis_sp_subtype_3	531.000000
SRS052576	983966|Cyberlindnera_jadinii_NRRL_Y-1542	1.000000
SRS019445	76775|Malassezia_restricta	2.000000
SRS146812	983966|Cyberlindnera_jadinii_NRRL_Y-1542	1.000000
SRS014235	944170|Blastocystis_sp_subtype_4	11.000000
SRS149879	76775|Malassezia_restricta	1.000000
SRS043001	60172|Penicillium_solitum	1.000000
SRS043001	688394|Lichtheimia_ramosa	2.000000
SRS042893	76775|Malassezia_restricta	1.000000
SRS019496	76775|Malassezia_restricta	1.000000
SRS076804	559292|Saccharomyces_cerevisiae_S288C	1.000000
SRS076804	76775|Malassezia_restricta	1.000000
SRS012273	559292|Saccharomyces_cerevisiae_S288C	1.000000
SRS015663	944168|Blastocystis_sp_subtype_3	1.000000
SRS077024	76775|Malassezia_restricta	2.000000
SRS018427	944168|Blastocystis_sp_subtype_3	3.000000
SRS049164	76775|Malassezia_restricta	1.000000
SRS076929	?944168|Blastocystis_sp_subtype_3	511.000000
SRS075821	944168|Blastocystis_sp_subtype_3	4.000000
