3109978	944160|Blastocystis_sp_subtype_2	0.105527
3104202	425265|Malassezia_globosa_CBS_7966	0.041977
3107883	5480|Candida_parapsilosis	0.031659
3108569	944160|Blastocystis_sp_subtype_2	0.088689
3100266	5480|Candida_parapsilosis	0.054278
3100266	?1429867|Penicillium_camemberti_FM_013,1439350|Penicillium_fuscoglaucum_FM041,1931374|Penicillium_sp_BW_MB,1931375|Penicillium_sp_BW_12,229535|Penicillium_nordicum,2488753|Penicillium_sp_SPG-F1,2593313|Penicillium,48697|Penicillium_freii,5073|Penicillium,60169|Penicillium_polonicum,60171|Penicillium_verrucosum,60172|Penicillium_solitum	0.035594
3119593	559292|Saccharomyces_cerevisiae_S288C	0.069505
3100217	5480|Candida_parapsilosis	0.132185
3100095	306902|Clavispora_lusitaniae_ATCC_42720	0.023445
3100095	5480|Candida_parapsilosis	0.078568
3100095	559292|Saccharomyces_cerevisiae_S288C	0.059927
3100306	5480|Candida_parapsilosis	0.118700
3108572	944160|Blastocystis_sp_subtype_2	0.104942
3109414	36025|Nakazawaea_holstii	0.057725
3100218	5073|Penicillium	0.017093
3100320	425265|Malassezia_globosa_CBS_7966	0.051965
3108105	559292|Saccharomyces_cerevisiae_S288C	0.076090
3100434	559292|Saccharomyces_cerevisiae_S288C	0.069153
3104064	944160|Blastocystis_sp_subtype_2	0.149456
3100391	52247|Candida_inconspicua	0.129940
3100343	5480|Candida_parapsilosis	0.683839
3104044	559292|Saccharomyces_cerevisiae_S288C	0.015103
3116811	944160|Blastocystis_sp_subtype_2	0.115439
3120848	559292|Saccharomyces_cerevisiae_S288C	0.107586
3113884	5480|Candida_parapsilosis	0.091466
3100457	306902|Clavispora_lusitaniae_ATCC_42720	0.067281
3100457	45354|Candida_intermedia	0.137011
3119777	944168|Blastocystis_sp_subtype_3	0.225677
3117113	559292|Saccharomyces_cerevisiae_S288C	0.052076
3104323	2028340|Meyerozyma_sp_JA9	0.093083
3104323	559292|Saccharomyces_cerevisiae_S288C	0.070745
3108743	559292|Saccharomyces_cerevisiae_S288C	0.036517
3104065	93969|Cryptosporidium_meleagridis	0.056587
3104065	944160|Blastocystis_sp_subtype_2	0.581463
3113278	559292|Saccharomyces_cerevisiae_S288C	0.052660
3112118	559292|Saccharomyces_cerevisiae_S288C	0.035169
3100298	5480|Candida_parapsilosis	0.078677
3100330	5480|Candida_parapsilosis	0.158856
3100330	559292|Saccharomyces_cerevisiae_S288C	0.023654
3100286	5480|Candida_parapsilosis	0.111008
3116456	559292|Saccharomyces_cerevisiae_S288C	0.071136
3107667	76775|Malassezia_restricta	0.066527
3117692	944160|Blastocystis_sp_subtype_2	0.165445
3108919	76775|Malassezia_restricta	0.078963
3100328	45354|Candida_intermedia	0.018270
3100328	5480|Candida_parapsilosis	0.106505
3117525	?12968|Blastocystis_hominis	0.080917
3100164	5480|Candida_parapsilosis	0.073612
3110090	478820|Blastocystis_sp_ATCC_50177-Nand_II	0.063935
3108459	559292|Saccharomyces_cerevisiae_S288C	0.037200
3115375	559292|Saccharomyces_cerevisiae_S288C	0.038746
3112866	559292|Saccharomyces_cerevisiae_S288C	0.057176
3100366	559292|Saccharomyces_cerevisiae_S288C	0.078100
3100151	306902|Clavispora_lusitaniae_ATCC_42720	0.053934
3100151	5480|Candida_parapsilosis	0.053743
3119784	944168|Blastocystis_sp_subtype_3	0.041302
