3100266	?1429867|Penicillium_camemberti_FM_013,1439350|Penicillium_fuscoglaucum_FM041,1931374|Penicillium_sp_BW_MB,1931375|Penicillium_sp_BW_12,229535|Penicillium_nordicum,2488753|Penicillium_sp_SPG-F1,2593313|Penicillium,48697|Penicillium_freii,5073|Penicillium,60169|Penicillium_polonicum,60171|Penicillium_verrucosum,60172|Penicillium_solitum	578
3119593	559292|Saccharomyces_cerevisiae_S288C	7
3100217	5480|Candida_parapsilosis	112
3100095	306902|Clavispora_lusitaniae_ATCC_42720	3
3100095	5480|Candida_parapsilosis	28
3100095	559292|Saccharomyces_cerevisiae_S288C	3
3100306	5480|Candida_parapsilosis	100
3108572	944160|Blastocystis_sp_subtype_2	17
3109414	36025|Nakazawaea_holstii	2
3100218	5073|Penicillium	6
3100320	425265|Malassezia_globosa_CBS_7966	12
3108105	559292|Saccharomyces_cerevisiae_S288C	3
3100434	559292|Saccharomyces_cerevisiae_S288C	28
3104064	944160|Blastocystis_sp_subtype_2	18
3100391	52247|Candida_inconspicua	95
3100343	5480|Candida_parapsilosis	169
3104044	559292|Saccharomyces_cerevisiae_S288C	2
3116811	944160|Blastocystis_sp_subtype_2	17
3120848	559292|Saccharomyces_cerevisiae_S288C	9
3113884	5480|Candida_parapsilosis	2
3100457	306902|Clavispora_lusitaniae_ATCC_42720	2
3100457	45354|Candida_intermedia	13
3119777	944168|Blastocystis_sp_subtype_3	21
3117113	559292|Saccharomyces_cerevisiae_S288C	3
3104323	2028340|Meyerozyma_sp_JA9	29
3104323	559292|Saccharomyces_cerevisiae_S288C	29
3108743	559292|Saccharomyces_cerevisiae_S288C	2
3104065	93969|Cryptosporidium_meleagridis	5
3104065	944160|Blastocystis_sp_subtype_2	21
3113278	559292|Saccharomyces_cerevisiae_S288C	4
3112118	559292|Saccharomyces_cerevisiae_S288C	3
3100298	5480|Candida_parapsilosis	2
3100330	5480|Candida_parapsilosis	140
3100330	559292|Saccharomyces_cerevisiae_S288C	3
3100286	5480|Candida_parapsilosis	63
3116456	559292|Saccharomyces_cerevisiae_S288C	2
3107667	76775|Malassezia_restricta	3
3117692	944160|Blastocystis_sp_subtype_2	20
3108919	76775|Malassezia_restricta	5
3100328	45354|Candida_intermedia	2
3100328	5480|Candida_parapsilosis	118
3117525	?12968|Blastocystis_hominis	7
3100164	5480|Candida_parapsilosis	47
3110090	478820|Blastocystis_sp_ATCC_50177-Nand_II	2
3108459	559292|Saccharomyces_cerevisiae_S288C	5
3115375	559292|Saccharomyces_cerevisiae_S288C	2
3112866	559292|Saccharomyces_cerevisiae_S288C	29
3100366	559292|Saccharomyces_cerevisiae_S288C	58
3100151	306902|Clavispora_lusitaniae_ATCC_42720	50
3100151	5480|Candida_parapsilosis	5
3119784	944168|Blastocystis_sp_subtype_3	5
