3109978	944160|Blastocystis_sp_subtype_2	38.513450
3104202	425265|Malassezia_globosa_CBS_7966	8.936981
3107883	5480|Candida_parapsilosis	2.675065
3108569	944160|Blastocystis_sp_subtype_2	20.152110
3100266	5480|Candida_parapsilosis	6.251832
3100266	?1429867|Penicillium_camemberti_FM_013,1439350|Penicillium_fuscoglaucum_FM041,1931374|Penicillium_sp_BW_MB,1931375|Penicillium_sp_BW_12,229535|Penicillium_nordicum,2488753|Penicillium_sp_SPG-F1,2593313|Penicillium,48697|Penicillium_freii,5073|Penicillium,60169|Penicillium_polonicum,60171|Penicillium_verrucosum,60172|Penicillium_solitum	4.099721
3119593	559292|Saccharomyces_cerevisiae_S288C	4.598441
3100217	5480|Candida_parapsilosis	29.289827
3100095	306902|Clavispora_lusitaniae_ATCC_42720	3.046733
3100095	5480|Candida_parapsilosis	10.210222
3100095	559292|Saccharomyces_cerevisiae_S288C	7.787780
3100306	5480|Candida_parapsilosis	22.316221
3108572	944160|Blastocystis_sp_subtype_2	22.568093
3109414	36025|Nakazawaea_holstii	9.950871
3100218	5073|Penicillium	4.778721
3100320	425265|Malassezia_globosa_CBS_7966	6.849212
3108105	559292|Saccharomyces_cerevisiae_S288C	7.062997
3100434	559292|Saccharomyces_cerevisiae_S288C	20.892040
3104064	944160|Blastocystis_sp_subtype_2	19.932757
3100391	52247|Candida_inconspicua	17.115326
3100343	5480|Candida_parapsilosis	104.514565
3104044	559292|Saccharomyces_cerevisiae_S288C	1.401280
3116811	944160|Blastocystis_sp_subtype_2	21.694960
3120848	559292|Saccharomyces_cerevisiae_S288C	7.656845
3113884	5480|Candida_parapsilosis	5.075777
3100457	306902|Clavispora_lusitaniae_ATCC_42720	14.849150
3100457	45354|Candida_intermedia	30.238580
3119777	944168|Blastocystis_sp_subtype_3	27.062808
3117113	559292|Saccharomyces_cerevisiae_S288C	8.001834
3104323	2028340|Meyerozyma_sp_JA9	12.153386
3104323	559292|Saccharomyces_cerevisiae_S288C	9.236794
3108743	559292|Saccharomyces_cerevisiae_S288C	3.437194
3104065	93969|Cryptosporidium_meleagridis	10.159313
3104065	944160|Blastocystis_sp_subtype_2	104.391878
3113278	559292|Saccharomyces_cerevisiae_S288C	6.274291
3112118	559292|Saccharomyces_cerevisiae_S288C	2.353251
3100298	5480|Candida_parapsilosis	39.876837
3100330	5480|Candida_parapsilosis	22.094059
3100330	559292|Saccharomyces_cerevisiae_S288C	3.289801
3100286	5480|Candida_parapsilosis	16.372900
3116456	559292|Saccharomyces_cerevisiae_S288C	7.206615
3107667	76775|Malassezia_restricta	5.946259
3117692	944160|Blastocystis_sp_subtype_2	20.362486
3108919	76775|Malassezia_restricta	28.190863
3100328	45354|Candida_intermedia	3.006418
3100328	5480|Candida_parapsilosis	17.525955
3117525	?12968|Blastocystis_hominis	9.603271
3100164	5480|Candida_parapsilosis	9.080083
3110090	478820|Blastocystis_sp_ATCC_50177-Nand_II	5.424656
